Scan:      9          RBS2055 2015-10-20 +23 57 20.0
          RADIO                  Ta*   
        km/s-BAR                 XX
     459.2311209263508545     -0.0043467
     460.4388564131812700     -0.0024902
     461.6465919000117424      0.0024565
     462.8543273867756511     -0.0076502
     464.0620628736060667      0.0062326
     465.2697983604365390      0.0074929
     466.4775338472668977      0.0073078
     467.6852693340308065      0.0131879
     468.8930048208612220      0.0131512
     470.1007403076916944      0.0043439
     471.3084757944555463      0.0075289
     472.5162112812859618      0.0122044
     473.7239467681164342      0.0067890
     474.9316822549468498     -0.0051488
     476.1394177417107016      0.0056331
     477.3471532285411172      0.0105631
     478.5548887153715896      0.0078472
     479.7626242022020051      0.0132599
     480.9703596889991672      0.0078930
     482.1780951757963862      0.0021458
