Scan:    409          RBS2061 2015-10-23 +21 48 02.0
          RADIO                  Ta*   
        km/s-BAR                 XX
    -137.0006728040109465      0.0025537
    -135.7929329499996811     -0.0014563
    -134.5851930959883589      0.0051414
    -133.3774532419105014     -0.0022463
    -132.1697133878991792     -0.0057267
    -130.9619735338878854     -0.0060418
    -129.7542336798100280      0.0005888
    -128.5464938257321705      0.0021167
    -127.3387539717208625     -0.0012784
    -126.1310141176429909     -0.0095379
    -124.9232742636316971     -0.0118073
    -123.7155344096203891     -0.0070942
    -122.5077945555425316     -0.0124482
    -121.3000547014646600     -0.0130200
    -120.0923148474533662     -0.0052252
    -118.8845749933754945     -0.0083495
    -117.6768351393641865     -0.0171372
    -116.4690952853529069     -0.0227697
    -115.2613554312750352      0.0008386
    -114.0536155772637272     -0.0053772
    -112.8458757231858556     -0.0147798
    -111.6381358691079981     -0.0134971
    -110.4303960150967043     -0.0089971
    -109.2226561610853963     -0.0145321
    -108.0149163070075247     -0.0141327
    -106.8071764529962451     -0.0135097
    -105.5994365989183734     -0.0222322
    -104.3916967448405018     -0.0054813
    -103.1839568908291938     -0.0143532
    -101.9762170368179000     -0.0071824
    -100.7684771827400425     -0.0157034
     -99.5607373287287345     -0.0204226
     -98.3529974746508628     -0.0199014
     -97.1452576205730054     -0.0140702
     -95.9375177665617116     -0.0280366
     -94.7297779125504036     -0.0234041
     -93.5220380584725319     -0.0170041
     -92.3142982044612381     -0.0165880
     -91.1065583504499443     -0.0152278
     -89.8988184963720727     -0.0105293
     -88.6910786422942010     -0.0187028
     -87.4833387882829072     -0.0145866
     -86.2755989342050498     -0.0206529
     -85.0678590801937418     -0.0045426
     -83.8601192261824480     -0.0105883
     -82.6523793721045763     -0.0155156
     -81.4446395180267189     -0.0130121
     -80.2368996640154108     -0.0065344
     -79.0291598099375392     -0.0036728
     -77.8214199559262454      0.0036532
     -76.6136801019149374      0.0237917
     -75.4059402478370799      0.0161121
     -74.1982003938257861      0.0496375
     -72.9904605397479145      0.0578832
     -71.7827206856700570      0.0945770
     -70.5749808316587490      0.1271866
     -69.3672409776474552      0.1573059
     -68.1595011235695836      0.1934119
     -66.9517612695582756      0.2339415
     -65.7440214154804181      0.2862718
     -64.5362815614025465      0.3470620
     -63.3285417073912527      0.4188265
     -62.1208018533799518      0.4905057
     -60.9130619993020872      0.5571823
     -59.7053221452907863      0.6393836
     -58.4975822912129217      0.7350323
     -57.2898424371350572      0.8411149
     -56.0821025831237563      0.9377599
     -54.8743627291124554      0.9645501
     -53.6666228750345908      0.9496493
     -52.4588830210232899      0.9126468
     -51.2511431670119961      0.8667156
     -50.0434033129341245      0.8337656
     -48.8356634588562599      0.7842918
     -47.6279236047783954      0.7674097
     -46.4201837507670945      0.7781782
     -45.2124438967557936      0.7683249
     -44.0047040426779290      0.7828848
     -42.7969641886666281      0.7794003
     -41.5892243345887636      0.7211904
     -40.3814844805108919      0.7032624
     -39.1737446264995981      0.6699898
     -37.9660047724882972      0.6585786
     -36.7582649184104326      0.6542528
     -35.5505250643991317      0.6521171
     -34.3427852103878308      0.6726310
     -33.1350453563099663      0.6674116
     -31.9273055022320982      0.7025039
     -30.7195656482208008      0.7349963
     -29.5118257941429327      0.7523364
     -28.3040859401316354      0.7553023
