Scan:    445  RXSJ0155.6+3115 2015-10-24 +04 04 30.0
          RADIO                  Ta*   
        km/s-BAR                 I
     -65.1764726941567574      0.0429948
     -63.9687853286595498      0.0439423
     -62.7610979631623422      0.0484092
     -61.5534105975985639      0.0558898
     -60.3457232321013635      0.0583080
     -59.1380358666041559      0.0726289
     -57.9303485011069483      0.0756859
     -56.7226611356097408      0.0940891
     -55.5149737701125403      0.1013079
     -54.3072864045487691      0.1176401
     -53.0995990390515615      0.1328603
     -51.8919116735543469      0.1462793
     -50.6842243080571393      0.1583170
     -49.4765369425599388      0.1796966
     -48.2688495770627313      0.1909805
     -47.0611622114989601      0.2117908
     -45.8534748460017525      0.2361179
     -44.6457874805045520      0.2584338
     -43.4381001150073445      0.2819299
     -42.2304127495101369      0.3075346
     -41.0227253840129293      0.3259317
     -39.8150380184491581      0.3386151
     -38.6073506529519506      0.3554788
     -37.3996632874547430      0.3765378
     -36.1919759219575354      0.3846814
     -34.9842885564603279      0.4160156
     -33.7766011909631274      0.4339225
     -32.5689138254659198      0.4554549
     -31.3612264599687123      0.4873338
     -30.1535390944715083      0.5247298
     -28.9458517289743007      0.5583199
     -27.7381643634105259      0.6118774
     -26.5304769979133184      0.6735569
     -25.3227896324161144      0.7674885
     -24.1151022669189068      0.8906033
     -22.9074149014216992      1.0656743
     -21.6997275359244952      1.2587628
     -20.4920401703607205      1.3892983
     -19.2843528048635164      1.4819052
     -18.0766654393663089      1.6035779
     -16.8689780738691049      1.7785540
     -15.6612907083718973      1.9608017
     -14.4536033428746897      2.1169810
     -13.2459159773109167      2.2738702
