Scan:     24      FBS0150+396 2015-10-21 +02 44 51.0
          RADIO                  Ta*   
        km/s-BAR                 XX
     461.7141069074415896     -0.0079670
     462.9217834698984575     -0.0076377
     464.1294600323219584     -0.0053765
     465.3371365947788831     -0.0097627
     466.5448131572689476     -0.0047193
     467.7524897196925622     -0.0127356
     468.9601662821493733     -0.0040941
     470.1678428446062412     -0.0093699
     471.3755194070963626     -0.0052073
     472.5831959694866669     -0.0033908
     473.7908725319767882     -0.0095807
     474.9985490944335993     -0.0013380
     476.2062256568572138      0.0015663
     477.4139022193140818     -0.0000719
     478.6215787817708929      0.0012755
     479.8292553441944506      0.0050506
     481.0369319066845719     -0.0003516
     482.2446084691414399      0.0068494
     483.4522850315649976      0.0081729
     484.6599615940218655      0.0017853
     485.8676381564786766      0.0039460
     487.0753147189687979      0.0197646
