#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Product Type, Mission, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Proposal ID, Principal Investigator, Calibration Level, Start Time, End Time, Exposure Length, Min. Wavelength, Max. Wavelength, Release Date, s_region, jpegURL, Product Group ID, Object ID
#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, float, float, float, string, string, string, string
dataproduct_type,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,t_obs_release,s_region,jpegURL,obsid,objID
spectrum,FUSE,FUV,,,UV,WD2111+498-BKGD,SKY BACKGROUND,s4051805000,318.183708,50.105,S405,Blair,2,52924.96953704,52925.27018889,8075,90,119,NaN,POSITION 318.183708 50.105,http://archive.stsci.edu/browse/previews/fuse/s4051805/s405180500000specttagf.gif,3001004128,3001005201
spectrum,FUSE,FUV,,,UV,WD2111+498-BKGD,SKY BACKGROUND,s4051803000,318.183708,50.105,S405,Blair,2,52202.29517361,52202.5826473,8065,90,119,NaN,POSITION 318.183708 50.105,http://archive.stsci.edu/browse/previews/fuse/s4051803/s405180300000specttagf.gif,3001004126,3001005239
spectrum,FUSE,FUV,,,UV,WD2116+736,WDA,z9033801000,319.220417,73.845,Z903,Dupuis,2,52573.58086806,52573.84527805,17208,90,119,NaN,CIRCLE ICRS 319.220417 73.845 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z9033801/z903380100000specttagf.gif,3001005091,3001002742
spectrum,FUSE,FUV,,,UV,WD2116+736,WDA,z9033802000,319.220417,73.845,Z903,Dupuis,2,52575.06006944,52575.55507252,38165,90,119,NaN,CIRCLE ICRS 319.220417 73.845 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z9033802/z903380200000specttagf.gif,3001005092,3001002743
spectrum,FUSE,FUV,,,UV,WD2116+736-O,SKY BACKGROUND,g9381801000,319.220417,73.861667,G938,Sankrit,2,53983.78703704,53984.16914723,15867,90,119,NaN,CIRCLE ICRS 319.220417 73.861667 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/g9381801/g938180100000specttagf.gif,3001002448,3001002990
spectrum,FUSE,FUV,,,UV,WD2116+736-O,SKY BACKGROUND,g9381802000,319.220417,73.861667,G938,Sankrit,2,53984.51532407,53984.99110514,27017,90,119,NaN,CIRCLE ICRS 319.220417 73.861667 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/g9381802/g938180200000specttagf.gif,3001002449,3001004979
spectrum,FUSE,FUV,,,UV,WD2117+341,CENT. STAR PLAN. NEB.,d1800201000,319.284583,34.207722,D180,Kruk,2,52811.57674769,52811.80005787,6421,90,119,NaN,CIRCLE ICRS 319.284583 34.207722 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/d1800201/d180020100000spechistf.gif,3001001484,3001000786
spectrum,FUSE,FUV,,,UV,WD2117+341,CENT. STAR PLAN. NEB.,d1800202000,319.284583,34.207722,D180,Kruk,2,52812.46510417,52812.89740741,10746,90,119,NaN,CIRCLE ICRS 319.284583 34.207722 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/d1800202/d180020200000spechistf.gif,3001001485,3001000787
spectrum,FUSE,FUV,,,UV,WD2117+341,WD O,p1320501000,319.284583333,34.2077277778,P132,Kruk,2,51741.15621528,51741.46054398,8216,90,119,NaN,CIRCLE ICRS 319.284583333 34.2077277778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1320501/p132050100000spechistf.gif,3001003647,3001001923
spectrum,FUSE,FUV,,,UV,WD2117+539,WDA,q2100101000,319.734167,54.211583,Q210,Hebrard,2,52093.6868287,52093.78768781,5804,90,119,NaN,CIRCLE ICRS 319.734167 54.211583 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/q2100101/q210010100000specttagf.gif,3001004003,3001004819
spectrum,FUSE,FUV,,,UV,WD2126+734,WDA,g9210901000,321.740375,73.645639,G921,Dupuis,2,53982.35383102,53982.5557666,11693,90,119,NaN,CIRCLE ICRS 321.740375 73.645639 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/g9210901/g921090100000specttagf.gif,3001002354,3001004968
spectrum,FUSE,FUV,,,UV,WD2126+734,WDA,g9210902000,321.740375,73.645639,G921,Dupuis,2,54167.10150463,54167.24718316,3239,90,119,NaN,CIRCLE ICRS 321.740375 73.645639 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/g9210902/g921090200000specttagf.gif,3001002355,3001004969
spectrum,FUSE,FUV,,,UV,WD2127-222,WDA,p2040601000,321.929583,-22.196667,P204,Sembach,2,52190.85180556,52191.82411305,18938,90,119,NaN,CIRCLE ICRS 321.929583 -22.196667 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/p2040601/p204060100000specttagf.gif,3001003736,3001004224
spectrum,FUSE,FUV,,,UV,WD2130-047,WDB,d1680301000,323.39525,-4.540083,D168,Wesemael,2,53156.22607639,53157.68768817,35492,90,119,NaN,CIRCLE ICRS 323.39525 -4.540083 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1680301/d168030100000specttagf.gif,3001001466,3001004680
spectrum,FUSE,FUV,,,UV,WD2136+828,WDA,g9211001000,323.43275,83.058861,G921,Dupuis,2,54117.7374537,54118.03731988,14142,90,119,NaN,CIRCLE ICRS 323.43275 83.05886099999999 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/g9211001/g921100100000specttagf.gif,3001002356,3001002958
spectrum,FUSE,FUV,,,UV,WD2146-433,WDA,z9033901000,327.4125,-43.103889,Z903,Dupuis,2,52553.63483796,52554.1774046,13690,90,119,NaN,CIRCLE ICRS 327.4125 -43.103889 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z9033901/z903390100000specttagf.gif,3001005093,3001002744
spectrum,FUSE,FUV,,,UV,WD2153-419,WDA,z9034001000,329.14625,-41.705,Z903,Dupuis,2,52554.23761574,52554.54191153,5473,90,119,NaN,CIRCLE ICRS 329.14625 -41.705 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z9034001/z903400100000specttagf.gif,3001005094,3001002745
spectrum,FUSE,FUV,,,UV,WD2156-546,WDA,m1051501000,329.087917,-54.639722,M105,Dupuis,2,52541.13049769,52541.2246101,4069,90,119,NaN,CIRCLE ICRS 329.087917 -54.639722 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1051501/m105150100000specttagf.gif,3001002713,3001001311
spectrum,FUSE,FUV,,,UV,WD2156-546,WDA,u1096701000,329.087917,-54.639722,U109,Blair,2,53955.4574537,53955.8656816,15752,90,119,NaN,CIRCLE ICRS 329.087917 -54.639722 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/u1096701/u109670100000specttagf.gif,3001004906,3001002630
spectrum,FUSE,FUV,,,UV,WD2156-546,WDA,p2042301000,329.087917,-54.639722,P204,Sembach,2,52051.5778588,52052.34328053,15350,90,119,NaN,CIRCLE ICRS 329.087917 -54.639722 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/p2042301/p204230100000specttagf.gif,3001003759,3001004232
spectrum,FUSE,FUV,,,UV,WD2211-491,WD O,p1043801000,333.5495,-49.32375,P104,Sembach,2,51698.5431713,51699.52587963,16499,90,119,NaN,CIRCLE ICRS 333.5495 -49.32375 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/p1043801/p104380100000spechistf.gif,3001003290,3001001633
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030101000,333.549583333,-49.3238277778,M103,Kruk,2,51697.57174769,51697.73834491,4347,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030101/m103010100000spechistf.gif,3001002558,3001001225
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030102000,333.549583333,-49.3238277778,M103,Kruk,2,51774.27320602,51774.43976852,5796,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030102/m103010200000spechistf.gif,3001002559,3001001226
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030103000,333.549583333,-49.3238277778,M103,Kruk,2,51841.88671296,51842.16958333,4347,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030103/m103010300000spechistf.gif,3001002560,3001001227
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030104000,333.549583,-49.323828,M103,Kruk,2,52434.82976852,52434.93636574,3381,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030104/m103010400000spechistf.gif,3001002561,3001001228
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030105000,333.549583,-49.323828,M103,Kruk,2,52543.0737037,52543.22758102,3865,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030105/m103010500000spechistf.gif,3001002562,3001001229
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030106000,333.549583,-49.323828,M103,Kruk,2,52784.24975694,52784.35601852,3864,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030106/m103010600000spechistf.gif,3001002563,3001001230
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030107000,333.549583,-49.323828,M103,Kruk,2,52843.94262731,52844.07952546,3868,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030107/m103010700000spechistf.gif,3001002564,3001001231
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030201000,333.549583333,-49.3238277778,M103,Kruk,2,51697.77991898,51697.94059028,4830,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030201/m103020100000spechistf.gif,3001002566,3001001232
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030202000,333.549583333,-49.3238277778,M103,Kruk,2,51774.07592593,51774.23145833,4830,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030202/m103020200000spechistf.gif,3001002567,3001001233
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030203000,333.549583333,-49.3238277778,M103,Kruk,2,51841.67849537,51841.82827546,4830,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030203/m103020300000spechistf.gif,3001002568,3001001234
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030205000,333.549583,-49.323828,M103,Kruk,2,52542.87052083,52543.00923611,3989,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030205/m103020500000spechistf.gif,3001002569,3001001235
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030206000,333.549583,-49.323828,M103,Kruk,2,52784.12033565,52784.20585648,3348,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030206/m103020600000spechistf.gif,3001002570,3001001236
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030302000,333.549583333,-49.3238277778,M103,Kruk,2,51472.72150463,51472.80689815,2720,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030302/m103030200000spechistf.gif,3001002572,3001001237
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030303000,333.549583333,-49.3238277778,M103,Kruk,2,51476.82199074,51477.04273148,4160,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030303/m103030300000spechistf.gif,3001002573,3001001238
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030304000,333.549583333,-49.3238277778,M103,Kruk,2,51483.90675926,51483.9928588,2976,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030304/m103030400000spechistf.gif,3001002574,3001001239
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030305000,333.549583333,-49.3238277778,M103,Kruk,2,51698.28837963,51698.48716435,5157,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030305/m103030500000spechistf.gif,3001002575,3001001240
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030306000,333.549583333,-49.3238277778,M103,Kruk,2,51724.21914352,51724.26851852,4193,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030306/m103030600000spechistf.gif,3001002576,3001001241
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030307000,333.549583333,-49.3238277778,M103,Kruk,2,51773.86321759,51774.02331019,5260,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030307/m103030700000spechistf.gif,3001002577,3001001242
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030308000,333.549583333,-49.3238277778,M103,Kruk,2,51841.25662037,51841.35043981,3954,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030308/m103030800000spechistf.gif,3001002578,3001001243
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030309000,333.549583333,-49.3238277778,M103,Kruk,2,51841.39542824,51841.49615741,5025,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030309/m103030900000spechistf.gif,3001002579,3001001244
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030310000,333.549583333,-49.3238277778,M103,Kruk,2,51841.53424769,51841.63646991,5795,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030310/m103031000000spechistf.gif,3001002580,3001001245
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030311000,333.549583333,-49.3238277778,M103,Kruk,2,51842.22831019,51842.39296296,5877,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030311/m103031100000spechistf.gif,3001002581,3001001246
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030312000,333.549583333,-49.3238277778,M103,Kruk,2,51842.43652778,51842.53903935,5430,90,119,NaN,CIRCLE ICRS 333.549583333 -49.3238277778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030312/m103031200000spechistf.gif,3001002582,3001001247
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030313000,333.549583,-49.323828,M103,Kruk,2,52487.1716088,52487.21609954,3796,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030313/m103031300000spechistf.gif,3001002583,3001001248
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030314000,333.549583,-49.323828,M103,Kruk,2,52435.59976852,52435.68575231,3774,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030314/m103031400000spechistf.gif,3001002584,3001001249
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030315000,333.549583,-49.323828,M103,Kruk,2,52542.72222222,52542.82449074,5460,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030315/m103031500000spechistf.gif,3001002585,3001001250
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030316000,333.549583,-49.323828,M103,Kruk,2,52783.97825231,52784.08519676,6929,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030316/m103031600000spechistf.gif,3001002586,3001001251
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230501000,333.549583,-49.323831,S523,Sahnow,2,52954.09177083,52954.12130136,2082,90,119,NaN,CIRCLE ICRS 333.549583 -49.323831 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230501/s523050100000specttagf.gif,3001004419,3001002211
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030108000,333.549583,-49.323828,M103,Kruk,2,52900.18034722,52900.31895833,3181,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030108/m103010800000spechistf.gif,3001002565,3001003017
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1030208000,333.549583,-49.323828,M103,Kruk,2,52899.3222338,52899.48677083,5730,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030208/m103020800000spechistf.gif,3001002571,3001003018
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1031502000,333.549583,-49.323828,M103,Kruk,2,53132.84675926,53133.06508102,4789,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1031502/m103150200000spechistf.gif,3001002677,3001003031
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1031503000,333.549583,-49.323828,M103,Kruk,2,53133.13803241,53133.41077546,5248,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1031503/m103150300000spechistf.gif,3001002678,3001003032
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1031504000,333.549583,-49.323828,M103,Kruk,2,53192.72746528,53192.77303241,3889,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1031504/m103150400000spechistf.gif,3001002679,3001003033
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1031505000,333.549583,-49.323828,M103,Kruk,2,53192.87797454,53193.0815162,5755,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1031505/m103150500000spechistf.gif,3001002680,3001003034
spectrum,FUSE,FUV,,,UV,WD2211-495,WDA,m1031506000,333.549583,-49.323828,M103,Kruk,2,53193.15966435,53193.37858796,5712,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1031506/m103150600000spechistf.gif,3001002681,3001003035
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230101000,333.549583,-49.323828,S523,Sahnow,2,52900.4972338,52900.51238905,1234,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230101/s523010100000specttagf.gif,3001004411,3001003713
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230102000,333.549583,-49.323828,S523,Sahnow,2,52901.20438657,52901.20696407,222,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230102/s523010200000specttagf.gif,3001004412,3001003714
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230201000,333.549583,-49.323828,S523,Sahnow,2,52900.53009259,52900.53831588,509,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230201/s523020100000specttagf.gif,3001004413,3001003715
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230202000,333.549583,-49.323828,S523,Sahnow,2,52900.56614583,52900.74686126,7393,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230202/s523020200000specttagf.gif,3001004414,3001003716
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230301000,333.549583,-49.323828,S523,Sahnow,2,52900.78172454,52900.79498716,1070,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230301/s523030100000specttagf.gif,3001004415,3001003717
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230302000,333.549583,-49.323828,S523,Sahnow,2,52900.86143519,52900.95883346,3673,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230302/s523030200000specttagf.gif,3001004416,3001003718
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230401000,333.549583,-49.323828,S523,Sahnow,2,52900.98173611,52900.99860288,1307,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230401/s523040100000specttagf.gif,3001004417,3001003719
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230402000,333.549583,-49.323828,S523,Sahnow,2,52901.01115741,52901.16416215,3795,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230402/s523040200000specttagf.gif,3001004418,3001003720
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230502000,333.549583,-49.323831,S523,Sahnow,2,52954.15989583,52954.18456624,919,90,119,NaN,CIRCLE ICRS 333.549583 -49.323831 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230502/s523050200000specttagf.gif,3001004420,3001003721
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230503000,333.549583,-49.323831,S523,Sahnow,2,52954.23667824,52954.51258292,8463,90,119,NaN,CIRCLE ICRS 333.549583 -49.323831 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230503/s523050300000specttagf.gif,3001004421,3001003722
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230504000,333.549583,-49.323831,S523,Sahnow,2,52954.57810185,52954.60933151,930,90,119,NaN,CIRCLE ICRS 333.549583 -49.323831 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230504/s523050400000specttagf.gif,3001004422,3001003723
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230505000,333.549583,-49.323831,S523,Sahnow,2,52954.65328704,52954.88638383,8931,90,119,NaN,CIRCLE ICRS 333.549583 -49.323831 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230505/s523050500000specttagf.gif,3001004423,3001003724
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230506000,333.549583,-49.323831,S523,Sahnow,2,52954.92505787,52954.95728751,915,90,119,NaN,CIRCLE ICRS 333.549583 -49.323831 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230506/s523050600000specttagf.gif,3001004424,3001003725
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230507000,333.549583,-49.323831,S523,Sahnow,2,52954.99465278,52955.28474673,8740,90,119,NaN,CIRCLE ICRS 333.549583 -49.323831 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230507/s523050700000specttagf.gif,3001004425,3001003726
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230508000,333.549583,-49.323831,S523,Sahnow,2,52955.33795139,52955.36937735,760,90,119,NaN,CIRCLE ICRS 333.549583 -49.323831 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5230508/s523050800000specttagf.gif,3001004426,3001003727
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230509000,333.549583,-49.323831,S523,Sahnow,2,52955.41070602,52955.4421478,1838,90,119,NaN,CIRCLE ICRS 333.549583 -49.323831 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/s5230509/s523050900000specttagf.gif,3001004427,3001003728
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5230802000,333.549583,-49.323828,S523,Sahnow,2,53133.52148148,53134.13383355,7877,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/s5230802/s523080200000specttagf.gif,3001004433,3001003732
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5250101000,333.549583,-49.323828,S525,Sahnow,2,52899.56163194,52899.56867558,0,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5250101/s525010100000specttagf.gif,3001004435,3001003734
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5250102000,333.549583,-49.323828,S525,Sahnow,2,52899.88804398,52899.88996175,0,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5250102/s525010200000specttagf.gif,3001004436,3001003735
spectrum,FUSE,FUV,,,UV,WD2211-495,,s5250103000,333.549583,-49.323828,S525,Sahnow,2,52900.10415509,52900.11275752,0,90,119,NaN,CIRCLE ICRS 333.549583 -49.323828 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/s5250103/s525010300000specttagf.gif,3001004437,3001003736
spectrum,FUSE,FUV,,,UV,WD2211-495-BKGD,SKY BACKGROUND,s5050101000,333.549583,-49.323828,S505,Blair,2,52898.06576389,52898.24130018,9179,90,119,NaN,POSITION 333.549583 -49.323828,http://archive.stsci.edu/browse/previews/fuse/s5050101/s505010100000specttagf.gif,3001004279,3001002131
spectrum,FUSE,FUV,,,UV,WD2211-495-BKGD,SKY BACKGROUND,s5050103000,333.549583,-49.323828,S505,Blair,2,53191.68884259,53191.94081453,13277,90,119,NaN,POSITION 333.549583 -49.323828,http://archive.stsci.edu/browse/previews/fuse/s5050103/s505010300000specttagf.gif,3001004281,3001003690
spectrum,FUSE,FUV,,,UV,WD2211-495-BKGD,SKY BACKGROUND,s5050102000,333.549583,-49.323828,S505,Blair,2,53131.94130787,53132.39802752,25053,90,119,NaN,POSITION 333.549583 -49.323828,http://archive.stsci.edu/browse/previews/fuse/s5050102/s505010200000specttagf.gif,3001004280,3001005211
spectrum,FUSE,FUV,,,UV,WD2218+706,WDA,a0340601000,334.591666667,70.6816666667,A034,Barstow,2,51560.7322338,51560.97313739,11708,90,119,NaN,CIRCLE ICRS 334.591666667 70.6816666667 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/a0340601/a034060100000specttagf.gif,3001000041,3001000027
spectrum,FUSE,FUV,,,UV,WD2218+706,WDA,a0341601000,334.890792,70.934442,A034,Barstow,2,51771.77614583,51771.88103751,6056,90,119,NaN,CIRCLE ICRS 334.890792 70.934442 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0341601/a034160100000specttagf.gif,3001000047,3001000031
spectrum,FUSE,FUV,,,UV,WD2247+583,WDA,m1053301000,342.467792,58.575792,M105,Dupuis,2,52517.91390046,52518.10492884,12089,90,119,NaN,CIRCLE ICRS 342.467792 58.575792 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1053301/m105330100000specttagf.gif,3001002754,3001001347
spectrum,FUSE,FUV,,,UV,WD2247+583,WDA,m1053302000,342.467792,58.575792,M105,Dupuis,2,52572.61383102,52572.80432246,13062,90,119,NaN,CIRCLE ICRS 342.467792 58.575792 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1053302/m105330200000specttagf.gif,3001002755,3001001348
